total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,date,country,continent
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-01-31,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-02-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-03-31,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-04-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-05-31,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-06-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-07-31,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-08-31,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-09-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-01,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-02,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-03,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-04,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-05,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-06,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-07,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-08,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-09,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-10,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-11,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-12,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-13,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-14,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-15,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-16,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-17,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-18,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-19,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-20,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-21,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-22,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-23,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-24,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-25,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-26,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-27,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-28,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-29,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-30,Egypt,Africa
516023.0,0.0,24830.0,0.0,0.0,0.0,0.0,2024-10-31,Egypt,Africa
